City,Total_Dependency_Ratio,Child_Dependency_Ratio,Elderly_Dependency_Ratio
Malatya,50.41496127940205,36.852001704409965,13.562959574992083
Manisa,44.75935789263147,30.209820403385994,14.549537489245473
Kahramanmaraş,58.715802237392076,47.44547887069413,11.270323366697953
Mardin,69.93273730936315,61.25793938819597,8.67479792116718
Muğla,43.33311434326213,27.297913558743552,16.035200784518576
Muş,71.50578892929832,64.29923926462247,7.206549664675853
Nevşehir,49.71156008598282,33.88842108566378,15.823139000319037
Niğde,53.44300623324008,39.31893932295501,14.124066910285068
Ordu,49.88803946970857,30.767622918589588,19.120416551118986
Rize,45.77607051449234,28.939144118856174,16.836926395636166
Sakarya,45.00665406333176,32.465921245740155,12.540732817591602
Samsun,46.38360212822853,31.563459570112588,14.820142558115945
Siirt,72.6178470347116,65.022175954542,7.5956710801696
Sinop,55.07669444297012,27.841258046661153,27.23543639630896
Sivas,52.17882934477597,34.40750446316273,17.771324881613236
Tekirdağ,40.61348551578686,29.82631350412505,10.787172011661808
Tokat,50.483347720929295,32.63912134154475,17.844226379384544
Trabzon,46.465491553395836,30.051344350975313,16.41414720242052
Tunceli,37.33790454422805,20.318080091424218,17.01982445280383
Şanlıurfa,79.8093053977854,73.31678451529434,6.492520882491052
Uşak,44.72988867536943,28.825955867735736,15.903932807633689
Van,68.71384565650537,62.95619360233253,5.757652054172844
Yozgat,51.76745083592091,34.68449028998474,17.082960545936178
Zonguldak,41.96442330716726,27.71928410381396,14.245139203353304
Aksaray,52.70212808234148,40.173266834899756,12.52886124744173
Bayburt,50.875977988245424,34.19870475049601,16.67727323774941
Karaman,49.82546687610642,35.10297454309722,14.722492333009201
Kırıkkale,44.420648873261946,29.23285919769858,15.187789675563367
Batman,70.24544841125662,63.371427350140294,6.874021061116318
Şırnak,76.57684335208765,71.24883537849296,5.328007973594691
Bartın,44.76188292481599,26.357584512263166,18.404298412552833
Ardahan,55.071683485109524,36.62010829436377,18.451575190745753
Iğdır,60.540328175807275,51.5978299938979,8.942498181909372
Yalova,44.338029604990666,28.620494096206663,15.717535508784003
Karabük,41.73079279500062,24.587060409263568,17.143732385737042
Kilis,59.43767642252266,46.60525924825434,12.83241717426831
Osmaniye,53.7978563278386,43.103165740088855,10.69469058774975
Düzce,45.1973063588064,32.05906735328109,13.138239005525312
Adana,48.40055431155375,38.96289606382178,9.437658247731969
Adıyaman,58.42651619458439,48.078111776987214,10.34840441759717
Afyonkarahisar,49.3272993354296,34.92405060618027,14.403248729249333
Ağrı,75.25890878334334,68.58817207378225,6.670736709561104
Amasya,49.53695963142544,30.41854762302848,19.11841200839696
Ankara,40.61596863855602,30.472971937193492,10.142996701362517
Antalya,42.58594571168275,32.595848866884815,9.990096844797938
Artvin,47.688738487301144,27.027804912084846,20.6609335752163
Aydın,44.84474287911268,28.644147869869744,16.200595009242928
Balıkesir,43.95416785311924,25.53947482450819,18.414693028611044
Bilecik,41.92399937492781,27.210343585876085,14.713655789051725
Bingöl,53.0313596883051,44.135836267960784,8.895523420344317
Bitlis,68.77546729673718,61.61909434037825,7.156372956358941
Bolu,45.05303336522669,27.34761541728279,17.705417947943904
Burdur,47.08115370322728,27.479061258325473,19.602092444901807
Bursa,42.926644091553314,31.686469428172447,11.240174663380866
Çanakkale,41.08593319926751,22.837345946006675,18.248587253260833
Çankırı,50.059738095612396,28.628696294666018,21.431041800946378
Çorum,50.97080629555752,31.956735775552648,19.014070520004882
Denizli,44.31042204324831,30.73350178915662,13.576920254091693
Diyarbakır,65.57944777218671,58.552011495732884,7.027436276453834
Edirne,38.611182595269064,22.00317157820792,16.608011017061145
Elazığ,48.08727219658135,35.74647072467092,12.340801471910435
Erzincan,47.00603403919787,31.02551937507935,15.980514664118516
Erzurum,56.57244494543554,44.84067666470627,11.731768280729268
Eskişehir,39.03117459301962,25.108307893437548,13.922866699582068
Gaziantep,63.38683188085869,55.61008364057055,7.7767482402881445
Giresun,48.89121661388414,27.804363666937586,21.086852946946554
Gümüşhane,46.48476749847209,29.78547085573407,16.69929664273802
Hakkari,59.58537412182777,55.09076881714145,4.4946053046863135
Hatay,54.33061649447699,44.9309290438904,9.399687450586596
Isparta,44.47549158614775,28.72191059806478,15.753580988082968
Mersin,47.33526236234075,36.313798315698556,11.021464046642194
İstanbul,40.527777535192314,32.30269796495496,8.225079570237357
İzmir,40.043795217700165,26.994854924030815,13.04894029366935
Kars,59.642802188181484,48.26574413557811,11.377058052603374
Kastamonu,50.524658542569725,26.859000572503476,23.66565797006625
Kayseri,49.905741494457324,38.97962419266924,10.926117301788077
Kırklareli,39.05589037516128,22.6346219804988,16.421268394662487
Kırşehir,45.02780535601887,30.319842706690807,14.707962649328064
Kocaeli,42.94576049748681,34.17228516800925,8.773475329477561
Konya,50.46611224324386,38.587233402033206,11.878878841210662
Kütahya,42.252985263911754,26.65227705636318,15.600708207548578
Malatya,50.32488270315025,37.33864290501912,12.986239798131136
Manisa,44.501665614364036,30.42929695555031,14.072368658813724
Kahramanmaraş,58.990988540947676,48.162014120957814,10.82897441998986
Mardin,70.92508116189194,62.5055076098179,8.41957355207404
Muğla,42.54710231337944,27.72963148761894,14.817470825760504
Muş,73.50781420856956,66.59741264741012,6.910401561159429
Nevşehir,49.303848447127,34.402230195508224,14.901618251618775
Niğde,53.84939092907379,40.5254887564746,13.323902172599194
Ordu,49.49436319192943,31.579001152704766,17.915362039224664
Rize,45.31153841045235,29.53029048582548,15.781247924626877
Sakarya,44.74651258561738,32.75116404929794,11.995348536319444
Samsun,46.52241364094513,32.29912259107356,14.22329104987157
Siirt,74.55465789502928,67.14469867869803,7.409959216331248
Sinop,54.34434887581108,28.574769880790708,25.76957899502037
Sivas,51.500741931645145,35.32930350711453,16.171438424530614
Tekirdağ,40.26025476930579,29.78205708089936,10.478197688406425
Tokat,50.468842282511716,33.45832443232511,17.010517850186606
Trabzon,46.279526495713306,30.60067753709863,15.678848958614674
Tunceli,36.89726455458872,20.45574731984039,16.44151723474833
Şanlıurfa,80.77213229215991,74.41975714870428,6.352375143455615
Uşak,44.63566428604225,29.311316383732724,15.324347902309526
Van,70.91016824089719,65.35809086350032,5.5520773773968815
Yozgat,51.56491505819171,35.77246036105813,15.792454697133577
Zonguldak,41.67651893755623,28.168702279289505,13.507816658266721
Aksaray,52.26060497583676,40.76845056977507,11.492154406061692
Bayburt,50.64345193035579,35.40180883700546,15.241643093350332
Karaman,50.302260797058885,36.081158761141324,14.221102035917552
Kırıkkale,44.56064633279823,30.15026711229243,14.410379220505803
Batman,72.11355614158057,65.39441963092997,6.719136510650603
Şırnak,79.99560667633703,74.67362528736503,5.3219813889720005
Bartın,44.00386773562352,26.671387131404035,17.332480604219487
Ardahan,55.33021006498413,37.84796735680822,17.48224270817591
Iğdır,61.216421006290375,52.49710033272095,8.719320673569426
Yalova,43.31139280064063,28.50446297779253,14.806929822848103
Karabük,41.52657491809627,24.990319071122556,16.53625584697371
Kilis,59.68060402101158,47.36423808163722,12.316365939374371
Osmaniye,54.0202672461424,43.765028351303044,10.255238894839353
Düzce,45.19165634035522,32.62123089632383,12.570425444031391
Adana,48.635721912569565,39.4850838789257,9.150638033643872
Adıyaman,58.89897922138937,48.8884617848677,10.010517436521665
Afyonkarahisar,49.986470391463776,35.78016836372701,14.206302027736765
Ağrı,76.33704264107818,69.80872485363876,6.528317787439429
Amasya,49.88094462995173,31.208784054021375,18.672160575930352
Ankara,40.589408784845524,30.67028771108052,9.919121073765002
Antalya,42.8471859089972,33.18583527092358,9.661350638073614
Artvin,48.40256868022063,27.80427580448897,20.598292875731655
Aydın,45.00902577785205,29.258503175950086,15.750522601901967
Balıkesir,43.819115152581475,25.89232501979365,17.926790132787826
Bilecik,42.89034498207885,27.9618895609319,14.928455421146952
Bingöl,54.30333168747502,45.557945968822736,8.745385718652276
Bitlis,69.87422619137566,62.94835567241388,6.925870518961775
Bolu,44.95907747688277,27.636498661701985,17.322578815180787
Burdur,47.82798223792807,28.336781903145557,19.49120033478251
Bursa,43.00782503084208,31.991549881712178,11.016275149129905
Çanakkale,41.1598363350956,23.196726701911995,17.963109633183603
Çankırı,51.551212616803234,29.96983867388785,21.581373942915373
Çorum,51.853125313390926,33.15539891978625,18.69772639360468
Denizli,44.61407624454972,31.2723449960901,13.34173124845962
Diyarbakır,66.34213154694494,59.42482166065586,6.917309886289079
Edirne,38.30583073532109,22.26412874606838,16.041701989252708
Elazığ,48.68425572393019,36.53697269160138,12.147283032328811
Erzincan,47.83458289513858,31.959833090205926,15.874749804932659
Erzurum,57.15142531725325,45.718999652657175,11.432425664596073
Eskişehir,39.051754191360565,25.41649499783433,13.635259193526236
Gaziantep,64.23430675187045,56.535027917563326,7.699278834307117
Giresun,49.93370904165788,29.065100937364875,20.86860810429301
Gümüşhane,49.34228691973802,32.206403728697495,17.135883191040524
Hakkari,58.516866146546946,54.30797277863961,4.20889336790733
Hatay,55.00292000238197,45.7857418216427,9.217178180739268
Isparta,44.567732891993074,29.09896500157869,15.46876789041438
Mersin,47.46922408233083,36.77599478421805,10.693229298112785
İstanbul,40.838361287722876,32.74076086061529,8.097600427107588
İzmir,39.97226735029139,27.280806008088454,12.691461342202937
Kars,60.1480531898685,49.221118332221266,10.926934857647225
Kastamonu,51.62770705065803,28.11877099162653,23.50893605903151
Kayseri,50.25963158949217,39.57136627735678,10.68826531213539
Kırklareli,38.858345100943716,22.8965820348267,15.961763066117014
Kırşehir,45.700943197386444,31.197307408578357,14.503635788808095
Kocaeli,43.07115875410915,34.451658188718085,8.619500565391066
Konya,51.06607720686741,39.398262241890514,11.667814964976902
Kütahya,42.337183296471984,27.108109248599394,15.22907404787259
Malatya,50.58456834383166,37.94726539738599,12.637302946445677
Manisa,44.71421307409745,30.873308600859367,13.84090447323808
Kahramanmaraş,59.570565774938764,48.93406896882955,10.636496806109216
Mardin,71.95512856160924,63.64750606716479,8.307622494444457
Muğla,42.56963532846569,28.292990152478296,14.27664517598739
Muş,75.1970256440693,68.41739336874637,6.779632275322936
Nevşehir,50.03445863122952,35.39453817542863,14.639920455800887
Niğde,54.63233523137818,41.51401266070138,13.118322570676796
Ordu,50.444817831675415,33.09874874692057,17.34606908475484
Rize,46.144100846246445,30.557747190074075,15.586353656172369
Sakarya,45.16916373839956,33.39946068399171,11.769703054407847
Samsun,47.16065000199863,33.22560317523766,13.935046826760972
Siirt,76.54651908977847,69.247937122705,7.298581967073468
Sinop,54.811744440001235,29.51182749392476,25.299916946076472
Sivas,52.012745437435704,36.321814981496196,15.690930455939501
Tekirdağ,40.19405945805467,29.938416798528845,10.255642659525822
Tokat,51.0872801631966,34.782630093434484,16.30465006976212
Trabzon,46.57409466711792,31.216554658415124,15.3575400087028
Tunceli,34.985527653915355,19.61980755691152,15.365720097003832
Şanlıurfa,81.6568419446558,75.37943220735627,6.277409737299511
Uşak,45.199662315514395,29.937256865049232,15.262405450465163
Van,72.31960476936963,66.8882959118987,5.4313088574709365
Yozgat,52.67906171358885,37.44487752620107,15.234184187387775
Zonguldak,41.73907150435364,28.762753611673265,12.976317892680372
Aksaray,52.77816874504868,41.714554572105314,11.063614172943367
Bayburt,50.788787872759464,35.8903455547377,14.898442318021765
Karaman,50.9999358604323,36.98864729651722,14.011288563915079
Kırıkkale,44.95631160169688,31.020873345855932,13.935438255840948
Batman,73.96960933734547,67.35804447223416,6.611564865111311
Şırnak,81.40577413139411,76.14325004661569,5.26252408477842
Bartın,44.337888351001894,27.359213187082542,16.97867516391936
Ardahan,54.159619526721315,38.0632291079405,16.09639041878081
Iğdır,61.8532339365708,53.32998988465102,8.523244051919791
Yalova,43.767012170702074,29.14316356799099,14.623848602711087
Karabük,42.73894961073213,26.17667943093348,16.562270179798645
Kilis,62.701217118178256,50.14919513152729,12.552021986650963
Osmaniye,54.26994222733528,44.33950139337762,9.930440833957663
Düzce,45.61833357148261,33.32941087473629,12.28892269674632
Adana,48.691059237960125,39.883701417102536,8.807357820857595
Adıyaman,59.679045470798734,49.95093466109965,9.728110809699075
Afyonkarahisar,51.07158225699378,36.865630007330566,14.205952249663204
Ağrı,76.55889439122225,70.20730164582632,6.351592745395945
Amasya,49.58330632540998,31.565934829109292,18.017371496300687
Ankara,40.71414494363111,31.031758476191573,9.682386467439542
Antalya,42.976626771393505,33.552610404676045,9.424016366717462
Artvin,49.48567527018893,28.779725274231655,20.705949995957273
Aydın,45.0056672147635,29.700414047726508,15.305253167036984
Balıkesir,44.11810974467819,26.55434171920844,17.563768025469756
Bilecik,43.092096026954934,28.323038045767234,14.769057981187702
Bingöl,55.213678248672835,46.62097781249815,8.592700436174683
Bitlis,71.87145789296326,65.03742507326736,6.834032819695903
Bolu,45.61991131334197,28.29441442580129,17.325496887540684
Burdur,48.65248142785939,29.250824769183296,19.401656658676096
Bursa,42.953873154408726,32.20033936456465,10.753533789844074
Çanakkale,41.397743193828376,23.657514257643317,17.74022893618506
Çankırı,53.088798085644925,30.91216945843448,22.176628627210448
Çorum,52.004344784836476,33.760229295451055,18.24411548938542
Denizli,45.034570227123005,31.8577110384613,13.176859188661705
Diyarbakır,67.22584504808317,60.415642091772106,6.810202956311063
Edirne,38.509512825404535,22.780485266827384,15.729027558577153
Elazığ,49.4988209914378,37.59418016749683,11.904640823940966
Erzincan,49.07966538323038,33.044791003019306,16.034874380211075
Erzurum,57.903176882166186,46.82999332672747,11.073183555438717
Eskişehir,39.1379380969597,25.811099376481543,13.326838720478154
Gaziantep,64.76984223928139,57.217623347458826,7.552218891822564
Giresun,51.09367852730684,30.297758616342684,20.79591991096416
Gümüşhane,51.73892111235929,34.15598706985488,17.582934042504412
Hakkari,62.537026420142375,58.20075486121065,4.3362715589317276
Hatay,54.83096150816573,45.93194349629785,8.899018011867877
Isparta,45.27108178375629,29.926030068388627,15.34505171536766
Mersin,47.45854565900821,37.15507760422376,10.303468054784444
İstanbul,41.12057123407683,33.18562062229927,7.93495061177756
İzmir,39.8953650949557,27.565818417620207,12.32954667733549
Kars,60.6379178093707,49.9679517489939,10.669966060376805
Kastamonu,52.258318449987726,28.884553203375628,23.3737652466121
Kayseri,50.58375467069711,40.15689943681739,10.426855233879722
Kırklareli,39.04515506727484,23.364722808050093,15.680432259224744
Kırşehir,46.39275636864626,32.13930875514989,14.253447613496364
Kocaeli,43.18995742885291,34.7974875692608,8.392469859592097
Konya,51.48174651475059,40.098592376107476,11.383154138643114
Kütahya,43.543196717349666,28.225857739947134,15.317338977402525
Malatya,50.779930491591955,38.45123967270969,12.328690818882256
Manisa,44.82589430454988,31.267588890089698,13.558305414460175
Kahramanmaraş,59.7910095294683,49.51231009650728,10.278699432961016
Mardin,73.55669084391702,65.32150896935858,8.23518187455846
Muğla,42.595389723492275,28.78922409100805,13.806165632484216
Muş,76.31608037209935,69.61557103135124,6.700509340748111
Nevşehir,51.10052492318198,36.67740696483441,14.423117958347559
Niğde,55.52141020797434,42.75729568847157,12.764114519502778
Ordu,51.69029605926706,34.321683904763326,17.36861215450374
Rize,46.85500993394044,31.588566648329415,15.266443285611016
Sakarya,45.714843282370516,34.15809679053971,11.556746491830808
Samsun,47.68252237839216,34.13514460564831,13.547377772743843
Siirt,78.48322487180077,71.24887897532595,7.234345896474808
Sinop,54.98125968504057,30.245570644498898,24.735689040541676
Sivas,52.759412014051634,37.343051894583496,15.416360119468141
Tekirdağ,40.24426515968324,30.087674529433833,10.156590630249402
Tokat,51.6187565895569,35.73278365316311,15.885972936393797
Trabzon,47.17686222154855,32.08592521769885,15.090937003849689
Tunceli,35.9339043722833,20.461518793147533,15.472385579135771
Şanlıurfa,82.52797869545843,76.34230204335142,6.185676652107004
Uşak,45.75600003432269,30.56606687775118,15.189933156571506
Van,74.1182400389604,68.74194355850786,5.37629648045254
Yozgat,53.1652896911014,38.57219912645372,14.593090564647687
Zonguldak,41.62001160884215,29.170106537720642,12.449905071121501
Aksaray,53.66701551991303,42.85824388898354,10.80877163092949
Bayburt,51.44887485195421,36.8002368732728,14.648637978681405
Karaman,51.798514482177026,37.913788070448575,13.884726411728455
Kırıkkale,45.51997121266643,31.969815634062186,13.550155578604237
Batman,76.05363856068743,69.47267722878625,6.580961331901182
Şırnak,82.9616816605679,77.74564164842364,5.216040012144261
Bartın,45.20258012497481,28.41006000651233,16.79252011846247
Ardahan,54.651564433954114,39.03169166114965,15.619872772804467
Iğdır,62.84144995516314,54.56128854245706,8.280161412706077
Yalova,44.022174959032114,29.59032111851051,14.4318538405216
Karabük,44.57406420454919,27.645855128534112,16.92820907601508
Kilis,63.447243308555066,51.11633526831446,12.330908040240603
Osmaniye,54.51471903781076,44.91638465921933,9.598334378591417
Düzce,46.57767229450397,34.36036723030721,12.217305064196758
Adana,49.048337915092354,40.47751793033153,8.570819984760826
Adıyaman,60.912482300403006,51.319300729768,9.593181570635007
Afyonkarahisar,51.675244562440334,37.59988519318204,14.075359369258301
Ağrı,79.87953206670538,73.38787023977433,6.491661826931054
Amasya,47.44644492988514,30.663801000634205,16.782643929250934
Ankara,40.99224023765638,31.443199969743368,9.54904026791302
Antalya,43.33264021665813,34.05192868771278,9.28071152894535
Artvin,50.61339037589586,29.862329969284772,20.751060406611085
Aydın,45.212384382357904,30.241247533612555,14.971136848745351
Balıkesir,44.052619472655174,26.928038883305085,17.124580589350096
Bilecik,37.409843861456764,24.662085952408532,12.747757909048232
Bingöl,57.919817801487795,49.072916537733164,8.846901263754626
Bitlis,75.75953596535778,68.71561840100505,7.04391756435273
Bolu,46.612391408940276,29.090240724823364,17.52215068411692
Burdur,46.59931363332616,28.304130658844052,18.29518297448211
Bursa,43.22202066842568,32.56260993843448,10.659410729991205
Çanakkale,40.5733040948245,23.429505095240145,17.14379899958435
Çankırı,53.68579152898768,31.88259022443462,21.803201304553063
Çorum,52.837486797408005,34.911649681710486,17.925837115697522
Denizli,45.55254085851699,32.5107740273697,13.041766831147287
Diyarbakır,69.57446619730182,62.706123481107845,6.8683427161939745
Edirne,39.64404767014321,23.77963288839292,15.864414781750288
Elazığ,50.23800656251104,38.473060810608764,11.764945751902285
Erzincan,46.83355091383812,32.09399477806789,14.739556135770234
Erzurum,60.04499077085713,48.768372445337874,11.276618325519257
Eskişehir,39.67555717939349,26.37102667153818,13.304530507855317
Gaziantep,65.46721084199619,58.01139265752465,7.455818184471545
Giresun,52.095017667075396,31.48113214391955,20.61388552315584
Gümüşhane,53.924164875488366,35.93677635407142,17.98738852141695
Hakkari,72.45302699660998,67.57730473092602,4.875722265683974
Hatay,53.77411401068941,45.19828171770068,8.575832292988734
Isparta,40.1145800450694,26.78128838478392,13.333291660285482
Mersin,47.69786049046224,37.629232345304345,10.068628145157893
İstanbul,41.69412304956173,33.832948108425086,7.861174941136643
İzmir,39.51401747649033,27.59459601735566,11.919421459134668
Kars,62.729723899913715,51.845340811044004,10.884383088869715
Kastamonu,52.31151964918199,29.182408500590316,23.12911114859167
Kayseri,50.77570689221436,40.580021639682194,10.195685252532162
Kırklareli,40.434142286252026,24.6091326860022,15.825009600249818
Kırşehir,46.87841335619385,32.8734749538266,14.004938402367257
Kocaeli,43.61891330603588,35.33835832326863,8.280554982767255
Konya,52.04097117416524,40.786128930701274,11.254842243463962
Kütahya,41.30721425477588,27.046455809189695,14.260758445586182
Malatya,52.20995780868199,39.966666187142025,12.243291621539973
Manisa,42.87427642842273,30.12916315820545,12.745113270217281
Kahramanmaraş,60.103955647225035,50.015630123845746,10.088325523379293
Mardin,76.81143589865363,68.41212927124641,8.399306627407215
Muğla,43.00836005436921,29.44964287401141,13.558717180357807
Muş,79.70885192611765,72.81440193627603,6.894449989841618
Nevşehir,51.648145064695804,37.58157472110174,14.066570343594067
Niğde,56.24193779561416,43.65865724708374,12.583280548530427
Ordu,52.445179273579,35.499454177397645,16.94572509618136
Rize,47.7372836310693,32.75218968824386,14.985093942825447
Sakarya,46.68663107355741,35.10525847016851,11.581372603388909
Samsun,48.212437041603124,34.987535509304884,13.224901532298233
Siirt,84.01711075480705,76.37479651909966,7.642314235707379
Sinop,55.568514909224845,31.10449502002732,24.464019889197527
Sivas,51.57230923182947,37.061608466207865,14.510700765621607
Tekirdağ,40.95386952068101,30.70414326586839,10.249726254812618
Tokat,51.2285752052521,35.99292082188964,15.235654383362462
Trabzon,47.86216563666496,33.06750770565184,14.79465793101312
Tunceli,42.50492363717439,24.803983501170528,17.700940136003865
Şanlıurfa,83.4263861151943,77.32305727735978,6.10332883783453
Uşak,46.21590289733452,31.186791130643922,15.029111766690603
Van,77.7132814082254,72.27315947919277,5.440121929032634
Yozgat,53.85927946328158,39.76201864036505,14.097260822916532
Zonguldak,41.386894454293035,29.342258665808814,12.044635788484221
Aksaray,53.98374116389771,43.42977414657426,10.553967017323451
Bayburt,55.47847889678228,40.060593397409114,15.41788549937317
Karaman,52.78066016050859,38.95616880984593,13.824491350662656
Kırıkkale,46.18998298439003,33.02877857512762,13.161204409262412
Batman,79.07535063950468,72.38196189647185,6.6933887430328385
Şırnak,91.64847210216284,85.99582936023455,5.652642741928298
Bartın,45.48342605650173,28.858342760619255,16.62508329588247
Ardahan,57.9480266606755,41.74492623380514,16.203100426870364
Iğdır,64.98447830093309,56.600971559953116,8.38350674097997
Yalova,44.09553513964624,30.075039075484643,14.020496064161591
Karabük,42.75141898460284,26.86882624102355,15.882592743579291
Kilis,64.81067551831676,52.36571948656861,12.444956031748157
Osmaniye,55.01145067798364,45.638714936342,9.372735741641652
Düzce,47.38108208223476,35.21669971455342,12.164382367681345
Adana,49.20669374087909,40.97684221493394,8.229851525945156
Adıyaman,61.760946472307054,52.47517131995393,9.285775152353123
Afyonkarahisar,51.48345904287949,37.8770206405571,13.606438402322388
Ağrı,80.30167369208225,74.13573974775572,6.165933944326516
Amasya,49.48599035598049,32.646757820783506,16.83923253519698
Ankara,41.04469102285561,31.809494522344302,9.235196500511313
Antalya,43.62144720530816,34.55608348875817,9.065363716549996
Artvin,50.23363426030939,30.524883182869843,19.70875107743955
Aydın,45.35652731572408,30.84291955589402,14.513607759830052
Balıkesir,44.32076823559495,27.659291665717255,16.661476569877692
Bilecik,43.6387935140361,28.934479253303763,14.704314260732337
Bingöl,58.05851524066155,49.65884650564881,8.399668735012732
Bitlis,76.35383615992097,69.56519404940221,6.78864211051877
Bolu,45.98016289008951,29.134209606752144,16.845953283337366
Burdur,48.00454221850895,29.628561846541267,18.37598037196769
Bursa,43.3377447716027,32.94001286903648,10.397731902566221
Çanakkale,41.61279134912095,24.377432540988224,17.235358808132727
Çankırı,52.47101288041731,32.02633769273241,20.444675187684904
Çorum,52.44969366494021,35.54783648220776,16.901857182732456
Denizli,45.53381082027943,32.96026719997738,12.573543620302043
Diyarbakır,69.87303904584745,63.28515253142628,6.587886514421164
Edirne,38.952505771197075,23.838469728007084,15.114036043189987
Elazığ,50.15474473254385,38.94495450368524,11.209790228858598
Erzincan,50.09183350339538,35.22888005348158,14.862953449913796
Erzurum,60.0341893769017,49.3141453896018,10.720043987299906
Eskişehir,39.45409200244414,26.561972150791117,12.892119851653028
Gaziantep,65.97863125617903,58.71155206937565,7.26707918680337
Giresun,52.07258648844477,32.32903279297206,19.74355369547272
Gümüşhane,53.928239842987935,37.018886107487454,16.909353735500478
Hakkari,71.73844702923608,67.17478111392778,4.563665915308313
Hatay,54.80803144859783,46.36006848919756,8.447962959400272
Isparta,43.62569586423693,29.512152665189895,14.113543199047038
Mersin,47.28875053632562,37.72895942954701,9.559791106778617
İstanbul,41.95633997396565,34.30903720485616,7.6473027691094915
İzmir,39.92617203254797,28.29915338384213,11.62701864870584
Kars,61.1227332457293,50.99237844940867,10.130354796320631
Kastamonu,52.39504980687132,29.829487700752182,22.56556210611913
Kayseri,51.12276330861141,41.209636790643934,9.913126517967472
Kırklareli,40.392297320074164,24.98230237653801,15.409994943536153
Kırşehir,47.01168966380685,33.52376810448214,13.487921559324715
Kocaeli,43.69660015479584,35.70639759877673,7.990202556019104
Konya,52.276728809984505,41.38842783213663,10.888300977847878
Kütahya,43.406315050284654,28.83806084317709,14.568254207107568
Malatya,52.2918677394221,40.54598099048698,11.745886748935131
Manisa,44.99984759283773,32.00920539260085,12.990642200236884
Kahramanmaraş,60.14642526924128,50.41113610017304,9.735289169068242
Mardin,77.42584733026344,69.3116756639775,8.114171666285934
Muğla,42.879452401175975,29.773905363270348,13.105547037905621
Muş,80.03231362914102,73.51528666105852,6.517026968082503
Nevşehir,51.81601945639682,38.30237592538151,13.513643531015315
Niğde,55.93350184181916,43.92658412503268,12.006917716786473
Ordu,52.41834058375554,36.42794695429601,15.990393629459538
Rize,47.90410293198806,33.575544396362204,14.328558535625854
Sakarya,46.94685782703466,35.673546939012205,11.273310888022458
Samsun,48.7505711674663,36.03828725915772,12.712283908308583
Siirt,83.0658289821168,75.8444173791407,7.2214116029761115
Sinop,56.038789759503494,31.917765709852596,24.12102404965089
Sivas,52.97608552305824,38.87763062869399,14.09845489436424
Tekirdağ,40.53453754088331,30.596775264227748,9.937762276655562
Tokat,51.61990554698976,37.22104189683012,14.398863650159646
Trabzon,47.67598511518745,33.490442220986964,14.18554289420048
Tunceli,38.289795714499775,23.045801907996605,15.243993806503173
Şanlıurfa,84.04070539906505,78.12478259927444,5.915922799790612
Uşak,46.3684618803985,31.77083787293757,14.59762400746093
Van,78.7423987579247,73.51900354229245,5.2233952156322445
Yozgat,53.86910399696912,40.60207109932436,13.267032897644757
Zonguldak,41.61272707748338,29.99170628836984,11.621020789113533
Aksaray,53.7078422576567,43.66542963174422,10.042412625912483
Bayburt,55.98705501618123,41.601419772418836,14.385635243762396
Karaman,53.427558096448045,39.89929066751363,13.528267428934413
Kırıkkale,46.291328287379734,33.857028999473876,12.43429928790586
Batman,81.34736535450276,74.78533192527584,6.562033429226903
Şırnak,89.58904109589041,84.25538475091398,5.3336563449764345
Bartın,45.46093104752495,29.418847884649523,16.042083162875425
Ardahan,57.329861969659504,42.118889357555304,15.210972612104198
Iğdır,64.95347687328629,56.94430709758619,8.009169775700094
Yalova,43.744011582929375,30.41370646642583,13.330305116503546
Karabük,44.91039402759453,28.850935177388664,16.059458850205864
Kilis,64.99648667639588,52.85795362412843,12.138533052267444
Osmaniye,55.18745353954648,46.152252139647786,9.03520139989869
Düzce,47.471058525359815,35.719785804487195,11.751272720872622
Adana,49.62102220998138,41.62088043942964,8.000141770551746
Adıyaman,62.76411364919865,53.68848012418732,9.075633525011337
Afyonkarahisar,51.93766190757352,38.471091395940135,13.46657051163338
Ağrı,80.39816544238533,74.43551421510968,5.962651227275654
Amasya,49.5732420205269,33.321318490381195,16.251923530145703
Ankara,41.08006315658236,32.0697364785088,9.010326678073556
Antalya,43.94093642994117,35.03572443297285,8.905211996968319
Artvin,50.14330779630464,31.21946822893195,18.923839567372692
Aydın,45.67999589591311,31.415879798537617,14.264116097375496
Balıkesir,44.526223186063405,28.255009871415858,16.271213314647547
Bilecik,46.60337120435934,31.036026805704182,15.56734439865516
Bingöl,58.44568048655238,50.35111707821094,8.094563408341427
Bitlis,77.82861059583195,71.2517747664924,6.576835829339542
Bolu,46.27541222615725,29.785277909247682,16.490134316909568
Burdur,49.166264769713045,30.693272244996383,18.472992524716663
Bursa,43.53230898131763,33.35303974781894,10.179269233498692
Çanakkale,41.626347534020205,24.6726245518163,16.9537229822039
Çankırı,53.35905385633666,32.95913746255138,20.399916393785272
Çorum,52.64048984297823,36.36210992922687,16.27837991375137
Denizli,45.96930280047138,33.64000846073472,12.329294339736666
Diyarbakır,70.03526388686397,63.620790202653446,6.4144736842105265
Edirne,39.05806242468234,24.185512230530165,14.87255019415218
Elazığ,50.9146181810164,39.82068688004542,11.093931300970981
Erzincan,51.399390506856804,36.75214903832332,14.647241468533478
Erzurum,60.843269719705695,50.375143986799905,10.468125732905783
