City,Marital_Total_Pop,Never_Married,Married,Divorced,Widowed,Pct_Married,Pct_Divorced,Pct_Never_Married,Pct_Widowed,Ever_Married_Pop,Pct_Divorced_Ever_Married
Gaziantep,1176660,326214,778059,25138,47249,0.6612436897659477,0.021363860418472626,0.27723726480036714,0.04015518501521255,850446,0.029558608071529525
Giresun,337667,86055,214561,8267,28784,0.6354218801363474,0.02448270041194431,0.254851673394202,0.08524374605750636,251612,0.03285614358615646
Gümüşhane,105431,32577,64142,1482,7230,0.6083789397805199,0.014056586772391421,0.3089888173307661,0.06857565611632252,72854,0.02034205397095561
Hakkari,183958,94846,83725,495,4892,0.4551310625251416,0.0026908316028658717,0.5155850792028616,0.026593026669130996,89112,0.005554807433342311
Hatay,1042943,299997,670777,24474,47695,0.64315787152318,0.023466287227585782,0.2876446747329432,0.045731166516290916,742946,0.032941828881237666
Isparta,331233,80786,219894,8490,22063,0.6638650134497469,0.025631504107380604,0.24389478101517661,0.06660870142769591,250447,0.03389938789444473
Mersin,1260286,344890,802750,48131,64515,0.6369585951125379,0.038190537703346704,0.27366010572203453,0.051190761462080826,915396,0.05257943010456677
İstanbul,10555290,3037119,6607736,441478,468957,0.6260117912440113,0.041825283815034926,0.2877343019471753,0.04442862299377848,7518171,0.05872146297284273
İzmir,3212690,813967,2028866,177422,192435,0.6315162682985287,0.05522537188462005,0.2533599569208358,0.05989840289601549,2398723,0.07396518897763518
Kars,210765,68806,129040,1854,11065,0.61224586624914,0.008796526937584514,0.3264583778141532,0.052499228999122245,141959,0.013060108904683747
Kastamonu,291946,62403,194797,7029,27717,0.667236406732752,0.024076370287655937,0.21374843292937734,0.09493879005021477,229543,0.030621713578719456
Kayseri,935533,225830,637145,22487,50071,0.6810502676014636,0.024036565252107622,0.24139180552690284,0.05352136161952598,709703,0.03168508516943003
Kırklareli,284105,70829,182362,8919,21995,0.6418824026328294,0.0313933228911846,0.24930571443656394,0.07741856003942205,213276,0.041819051370055704
Kırşehir,172925,42299,113374,5154,12098,0.6556252710712737,0.029804828682955038,0.24460893450918028,0.06996096573659101,130626,0.03945615727343714
Kocaeli,1237317,323910,819123,34741,59543,0.6620154738033988,0.028077687447921593,0.26178416687073724,0.048122671877942357,913407,0.03803452349281317
Konya,1513345,364522,1026614,38277,83932,0.6783740653981742,0.025292976816258025,0.2408717113414324,0.055461246444135345,1148823,0.03331844853384725
Kütahya,463216,104257,313455,10961,34543,0.67669294670305,0.023662826845359402,0.22507210459051502,0.0745721218610756,358959,0.030535520769781506
Malatya,568865,170807,355753,10921,31384,0.6253733311066774,0.01919787647332847,0.30025928823183007,0.05516950418816415,398058,0.027435700325078256
Manisa,1057981,236530,717488,31732,72231,0.6781671882576341,0.029992977189571456,0.2235673419465945,0.06827249260619993,821451,0.03862920612428496
Kahramanmaraş,735865,191304,497852,14364,32345,0.6765534439061512,0.019519884761471193,0.259971598051273,0.043955073281104554,544561,0.026377210266618434
Mardin,485036,197540,266254,3362,17880,0.5489365737800905,0.006931444263930925,0.4072687388152632,0.036863243140715325,287496,0.01169407574366252
Muğla,672389,152885,449307,32952,37245,0.6682247924936309,0.04900734545032712,0.22737581965201692,0.05539204240402505,519504,0.06342973297606948
Muş,251642,96289,145071,1043,9239,0.5764975639996502,0.004144777103981053,0.38264280207596507,0.03671485682040359,155353,0.006713742251517512
Nevşehir,216595,45908,149199,6823,14665,0.6888386158498581,0.03150118885477504,0.211953184514878,0.06770701078048894,170687,0.03997375312706884
Niğde,248351,61594,165736,5680,15341,0.6673458129824321,0.022870856167279376,0.2480118864027123,0.061771444447576214,186757,0.03041385329599426
Ordu,577422,134012,391356,11512,40542,0.6777642694597712,0.019936891909210247,0.23208675803831513,0.07021208059270342,443410,0.025962427550122912
Rize,255819,74629,158041,4171,18978,0.6177844491613211,0.016304496538568285,0.29172579050031466,0.07418526379979595,181190,0.023020034218223965
Sakarya,691992,182841,448369,18180,42602,0.6479395715557406,0.026271980022890436,0.26422415288038015,0.06156429554098891,509151,0.03570649964352422
Samsun,966717,245124,633834,24779,62980,0.6556562054872316,0.025632113638220905,0.25356334894286536,0.06514833193168218,721593,0.034339302071943606
Siirt,188746,74637,106207,857,7045,0.5626980174414292,0.0045404935733737405,0.3954361946743242,0.037325294310872816,114109,0.0075103628986320095
Sinop,162838,36220,107758,4116,14744,0.6617497144401184,0.02527665532615237,0.2224296540119628,0.09054397622176642,126618,0.03250722646069279
Sivas,472994,128262,303757,8838,32137,0.6422005353133443,0.01868522645107549,0.2711704588218878,0.06794377941369235,344732,0.025637306661406543
Tekirdağ,668180,160376,449548,21351,36905,0.6727947559040977,0.03195396450058367,0.24001915651471162,0.05523212308060702,507804,0.042045749935014295
Tokat,471243,111827,315503,8672,35241,0.6695123322786758,0.018402395367146038,0.2373021986533487,0.07478307370082951,359416,0.02412802991519576
Trabzon,595048,176518,368488,10287,39755,0.619257606109087,0.01728768099380218,0.2966449765397077,0.0668097363574031,418530,0.02457888323417676
Tunceli,73708,30996,36510,1669,4533,0.49533293536658163,0.02264340370109079,0.4205242307483584,0.061499430183969174,42712,0.039075669601048885
Şanlıurfa,1029258,383932,603236,8223,33867,0.5860882305505519,0.007989250508618831,0.3730182325519938,0.032904286388835455,645326,0.01274239686608009
Uşak,270859,55566,186488,10436,18369,0.6885058277554004,0.03852927168748316,0.20514732757634047,0.06781757298077598,215293,0.04847347568197759
Van,643137,242396,376113,2463,22165,0.5848100793454583,0.0038296661520018285,0.3768963688918535,0.03446388561068637,400741,0.006146114323216242
Yozgat,338626,82420,226137,6977,23092,0.6678075516941995,0.02060385203735094,0.24339536834147407,0.06819322792697548,256206,0.027231993005628282
Zonguldak,483047,114078,320219,16192,32558,0.6629147888300725,0.03352054768997634,0.23616335470461466,0.06740130877533657,368969,0.043884445576728666
Aksaray,273269,68228,181637,8453,14951,0.664682053214964,0.03093289030222967,0.24967339873897149,0.05471165774383483,205041,0.04122590116123117
Bayburt,57648,18706,34759,523,3660,0.6029524007771302,0.009072300860394115,0.32448653899528174,0.063488759367194,38942,0.013430229572184274
Karaman,177373,42965,118558,4958,10892,0.6684106374701899,0.027952394107333134,0.24222965163807345,0.06140731678440349,134408,0.03688768525682995
Kırıkkale,215104,54901,139629,6587,13987,0.6491232148170187,0.030622396608152337,0.2552300282653972,0.06502436030943172,160203,0.041116583334893854
Batman,326669,132478,181062,1841,11288,0.5542674695180748,0.0056356740308997795,0.40554200123060347,0.0345548552204219,194191,0.009480356968139616
Şırnak,270233,124139,136953,1061,8080,0.5067959871666303,0.0039262414286930164,0.45937764817768373,0.029900123226993,146094,0.007262447465330541
Bartın,152415,33427,102744,4396,11848,0.6741068792441689,0.028842305547354265,0.21931568415182232,0.07773513105665453,118988,0.036944902006925066
Ardahan,80197,24696,49352,762,5387,0.6153846153846154,0.009501602304325599,0.3079416935795603,0.06717208873149869,55501,0.013729482351669339
Iğdır,127347,44764,74707,2077,5799,0.5866412243712062,0.01630976779979112,0.3515120104910206,0.04553699733798205,82583,0.025150454694065363
Yalova,167495,43139,105158,8383,10815,0.6278276963491447,0.05004925520164781,0.25755395683453236,0.06456909161467507,124356,0.06741130303322719
Karabük,183743,48384,116797,4899,13663,0.6356541473688794,0.02666224019418427,0.26332431711684257,0.07435929532009383,135359,0.036192643267163614
Kilis,85659,23601,55479,1516,5063,0.6476727489230554,0.0176980819295112,0.2755227121493363,0.05910645699809711,62058,0.024428760192078378
Osmaniye,350486,96678,230265,6978,16565,0.6569877256152885,0.01990949709831491,0.2758398338307379,0.047262943455658714,253808,0.027493223223854252
Düzce,266558,66894,175327,7122,17215,0.6577442807944237,0.026718387743005275,0.25095476406635703,0.06458256739621396,199664,0.03566992547479766
Adana,1539715,453995,958189,51421,76110,0.622315818187132,0.03339644025030606,0.294856515653871,0.049431225908690896,1085720,0.04736119809895738
Adıyaman,407928,139229,246662,4881,17156,0.6046704320370262,0.011965346825910455,0.3413077798042792,0.04205644133278422,268699,0.018165307649079452
Afyonkarahisar,526565,112848,364673,12233,36811,0.6925507772069925,0.023231699790149364,0.2143097243455224,0.06990779865733575,413717,0.02956852147724169
Ağrı,334253,126585,193931,1276,12461,0.5801922495833994,0.0038174676068726382,0.3787101387272515,0.03728014408247645,207668,0.006144422828745883
Amasya,254382,57286,172076,4851,20169,0.6764472329016991,0.01906974550086091,0.2251967513424692,0.07928627025497087,197096,0.024612371636157
Ankara,3794776,1000021,2457560,152425,184770,0.6476166182140922,0.04016706124419465,0.26352569954063165,0.048690621001081485,2794755,0.05453966447863945
Antalya,1539817,371756,1029343,72167,66551,0.6684839821874937,0.04686725760268915,0.24142868925333336,0.04322007095648379,1168061,0.06178358835711491
Artvin,134208,35195,85806,2187,11020,0.6393508583690987,0.0162956008583691,0.2622421912255603,0.08211134954697187,99013,0.0220880086453294
Aydın,789552,184540,518623,31069,55320,0.6568573064218696,0.039350163130484124,0.23372748090056134,0.07006504954708492,605012,0.05135270044230528
Balıkesir,939674,199594,633930,32850,73300,0.6746275836087835,0.03495893256597501,0.21240770735382697,0.07800577647141456,740080,0.044387093287212194
Bilecik,163095,41772,105698,3757,11868,0.6480762745639045,0.023035654066648273,0.2561206658695852,0.07276740549986205,121323,0.03096692300717918
Bingöl,183378,71903,102583,1238,7654,0.5594073443924571,0.006751082463545245,0.39210265135403377,0.0417389217899639,111475,0.011105629064812739
Bitlis,209152,81029,119683,718,7722,0.5722297659118727,0.0034329100367197062,0.3874168069155447,0.03692051713586291,128123,0.005603989915940151
Bolu,222280,52598,148173,5279,16230,0.6666051826525103,0.023749325175454382,0.2366294763361526,0.07301601583588267,169682,0.03111113730389788
Burdur,200936,39667,139472,5783,16014,0.6941115579089859,0.028780308157821396,0.19741111597722658,0.07969701795596608,161269,0.035859340604827955
Bursa,2043659,494529,1369951,59385,119794,0.6703422635576679,0.02905817457804849,0.2419821506425485,0.05861741122173513,1549130,0.03833441996475441
Çanakkale,403915,92181,267615,12012,32107,0.6625527648143793,0.029738930220467176,0.22821880841266107,0.07948949655249248,311734,0.03853285172615114
Çankırı,141207,30481,96278,2970,11478,0.6818217227191287,0.021032951624211264,0.21586040352107191,0.08128492213558818,110726,0.026822968408503876
Çorum,414463,87622,285648,9489,31704,0.689200242241165,0.022894685412208085,0.21141091002091864,0.0764941623257082,326841,0.029032465327177435
Denizli,734010,160552,500832,26463,46163,0.6823231291126823,0.0360526423345731,0.21873271481314968,0.06289151373959483,573458,0.046146361198204575
Diyarbakır,1002976,398569,562103,8033,34271,0.5604351450084548,0.008009164725776091,0.39738637813865935,0.03416931212710972,604407,0.013290713046010387
Edirne,332477,81527,215001,9701,26248,0.6466642805366988,0.02917795817455042,0.24521094692264428,0.07894681436610652,250950,0.038657103008567444
Elazığ,417796,131629,255740,7107,23320,0.6121169183046271,0.017010694214401288,0.3150556731036199,0.055816714377351626,286167,0.024835148706873957
Erzincan,167396,49217,103411,3327,11441,0.6177626705536572,0.01987502688236278,0.2940153886592272,0.0683469139047528,118179,0.02815220978346407
Erzurum,547764,181424,330512,5110,30718,0.60338393906865,0.009328835045749629,0.33120833059492777,0.05607889529067263,366340,0.01394879074084184
Eskişehir,633949,167930,399757,23009,43253,0.6305822708135828,0.0362947177138855,0.26489512563313455,0.06822788583939718,466019,0.04937352339711471
Gaziantep,1141912,317998,754243,23749,45922,0.660508865832043,0.020797574594189395,0.2784785517623074,0.04021500781146008,823914,0.028824610335544728
Giresun,334670,84914,213580,8002,28174,0.6381808946126034,0.02391012041712732,0.25372456449636954,0.08418442047389967,249756,0.03203927032783997
Gümüşhane,101972,30378,63110,1433,7051,0.6188953830463264,0.01405287726042443,0.2979053073392696,0.06914643235397952,71594,0.020015643769030925
Hakkari,174642,87492,81925,456,4769,0.4691025068425694,0.00261105575978287,0.5009791459099185,0.027307291487729184,87150,0.0052323580034423405
Hatay,1034341,303300,661019,23363,46659,0.6390726075829924,0.02258732855025567,0.2932301823093158,0.04510988155743609,731041,0.031958535841354996
Isparta,325528,76723,218909,8157,21739,0.6724736428202797,0.025057752328524734,0.23568786709591802,0.06678073775527758,248805,0.03278471091818894
Mersin,1244984,344851,791078,45967,63088,0.6354121820039454,0.036921759637071644,0.2769923147606716,0.050673743598311304,900133,0.051066897891755995
İstanbul,10355152,2985035,6494853,414751,460513,0.6272098178761645,0.040052623080762115,0.2882656864911302,0.04447187255194322,7370117,0.05627468329200201
İzmir,3171600,809798,2004145,168360,189297,0.6319034556690629,0.05308361710177828,0.25532791020305207,0.0596850170261067,2361802,0.07128455306583702
Kars,210588,69421,128384,1883,10900,0.6096453739054457,0.008941630102380003,0.3296531616236443,0.051759834368530024,141167,0.013338811478603356
Kastamonu,291026,61745,194988,6845,27448,0.6700019929490836,0.023520235305436628,0.21216317442427823,0.09431459732120154,229281,0.029854196379115582
Kayseri,917626,221004,626624,20967,49031,0.6828751582888889,0.022849178205499844,0.24084321935080305,0.05343244415480817,696622,0.030098101983572153
Kırklareli,282343,70513,181579,8443,21808,0.6431149346716583,0.029903344513588084,0.24974233467803345,0.07723938613672023,211830,0.039857432847094365
Kırşehir,171969,41294,113761,4935,11979,0.6615203903029034,0.02869703260471364,0.24012467363303852,0.06965790345934442,130675,0.037765448632102544
Kocaeli,1209202,317700,801250,32333,57919,0.6626270879472578,0.026739122164865754,0.26273525845971146,0.04789853142816502,891502,0.03626800612898232
Konya,1494155,356821,1018404,35935,82995,0.6815919365795383,0.024050382992393694,0.23881123444354835,0.05554644598451968,1137334,0.03159581969764379
Kütahya,452515,93995,313808,10419,34293,0.6934753544081411,0.023024651116537575,0.207716871263936,0.07578312321138526,358520,0.029061140243222136
Malatya,563980,171775,351057,10238,30910,0.6224635625376786,0.018153125997375792,0.30457640341856096,0.05480690804638463,392205,0.026103695771344068
Manisa,1049792,236560,711867,30071,71294,0.6781029003840761,0.02864472200207279,0.2253398768517954,0.06791250076205572,813232,0.036977147972534284
Kahramanmaraş,726608,189253,491683,13842,31830,0.6766826129081981,0.019050161847929008,0.2604609362957743,0.043806288948098564,537355,0.025759507215900104
Mardin,474685,194851,259427,3034,17373,0.5465245373247523,0.006391607065738332,0.4104848478464666,0.03659900776304286,279834,0.01084214212711822
Muğla,660062,150013,442985,30632,36432,0.6711263487369369,0.046407761695113486,0.22727107453542242,0.055194815032527246,510049,0.060056974918096105
Muş,250689,97314,143331,1019,9025,0.5717482617905054,0.004064797418315123,0.388186158945945,0.03600078184523453,153375,0.006643846780766096
Nevşehir,213275,43322,148806,6568,14579,0.6977189075137733,0.0307959207595827,0.20312741765326456,0.06835775407337943,169953,0.03864597859408189
Niğde,244482,60100,163913,5337,15132,0.670450176291097,0.021829827962794805,0.24582586857110134,0.06189412717500675,184382,0.028945341736178153
Ordu,551987,128702,373436,10752,39097,0.676530425535384,0.01947871960752699,0.2331612882187443,0.07082956663834475,423285,0.025401325348169673
Rize,253293,73162,157435,4003,18693,0.6215529051335805,0.015803831925872407,0.28884335532367655,0.07379990761687058,180131,0.022222715690247655
Sakarya,678433,177157,442139,17282,41855,0.6517062112249846,0.02547340710136447,0.2611267435398927,0.061693638133758236,501276,0.03447601720409515
Samsun,960317,243800,631255,23272,61990,0.6573402324440784,0.02423366450869869,0.25387450185719923,0.0645516011900237,716517,0.0324793410344765
Siirt,186477,73628,105110,769,6970,0.5636620065745374,0.004123832965995807,0.3948368967754737,0.0373772636839932,112849,0.006814415723666138
Sinop,163282,36548,108109,4035,14590,0.6620999252826398,0.02471184821352017,0.22383361301306942,0.08935461349077056,126734,0.03183833856739312
Sivas,472342,127664,304317,8608,31753,0.6442725821544559,0.018224083397199487,0.2702787387105106,0.06722459573783403,344678,0.024974033735834605
Tekirdağ,649719,157306,436579,19804,36030,0.6719504893654026,0.03048086942201167,0.24211389846995393,0.05545474274263181,492413,0.040218272060242116
Tokat,463595,110534,310283,8302,34476,0.6692975549779441,0.017907872172909543,0.23842793817879832,0.07436663467034804,353061,0.023514350211436552
Trabzon,590874,174519,367165,9852,39338,0.6213930550337297,0.016673605540267467,0.29535738583860516,0.06657595358739765,416355,0.02366249954966315
Tunceli,72199,29914,36345,1503,4437,0.503400324104212,0.020817462845745784,0.41432706824194243,0.06145514480809983,42285,0.035544519333096845
Şanlıurfa,996839,376868,579525,7789,32657,0.5813626874550454,0.007813699102864153,0.3780630573242018,0.032760556117888646,619971,0.012563490872960187
Uşak,267962,53946,185784,10136,18096,0.6933221874743434,0.03782625894716415,0.20131959009113232,0.06753196348736015,214016,0.047360944976076555
Van,618318,235142,359662,2202,21312,0.5816780362208442,0.00356127429575073,0.38029298839755593,0.034467701085849026,383176,0.005746706474309455
Yozgat,344942,83960,231006,6905,23071,0.6696951951342545,0.02001785807469082,0.24340323880536438,0.06688370798569035,260982,0.026457763370653916
Zonguldak,485570,115526,321646,16035,32363,0.6624091274172622,0.03302304508103878,0.23791832279588937,0.06664950470580967,370044,0.04333268476181211
Aksaray,270286,65873,181326,8382,14705,0.6708671555315481,0.031011595125163716,0.2437159157337043,0.054405333609583925,204413,0.041005219824570845
Bayburt,58060,18891,35031,502,3636,0.6033585945573544,0.008646228039958664,0.32537030657940064,0.06262487082328626,39169,0.012816257754857157
Karaman,175238,42124,117692,4759,10663,0.6716123215284356,0.02715735171595202,0.24038165238133283,0.06084867437427955,133114,0.0357513109064411
Kırıkkale,213954,54237,139407,6431,13879,0.6515746375389102,0.030057862905110443,0.25349841554726715,0.06486908400871215,159717,0.040264968663323256
Batman,317214,129075,175621,1591,10927,0.5536357159520071,0.005015541558695392,0.4069019652348257,0.03444677725447175,188139,0.008456513535205353
Şırnak,262705,121099,132879,991,7736,0.5058107002150701,0.0037722921147294495,0.4609695285586494,0.02944747911155098,141606,0.006998291032865839
Bartın,150458,31845,102554,4338,11721,0.6816121442528812,0.028831966395937738,0.21165375054832578,0.07790213880285528,118613,0.036572719685026095
Ardahan,80281,25130,49115,711,5325,0.6117885925686027,0.008856391923369166,0.31302549793849105,0.066329517569537,55151,0.01289187866040507
Iğdır,125268,44529,73009,2064,5666,0.5828224287128396,0.016476674010920588,0.35546987259316026,0.04523102468307948,80739,0.02556385389960242
Yalova,163017,41425,103068,7970,10554,0.632253077899851,0.048890606501162455,0.2541146015446242,0.06474171405436242,121592,0.06554707546549116
Karabük,177605,43265,116222,4561,13557,0.6543847301596238,0.025680583316911122,0.24360237605923257,0.07633231046423243,134340,0.033951168676492484
Kilis,85346,23874,54992,1428,5052,0.6443418555058233,0.01673189135987627,0.2797319147938978,0.059194338340402594,61472,0.023230088495575223
Osmaniye,344093,95865,225697,6410,16121,0.6559186034008248,0.01862868468698869,0.27860200585306877,0.04685070605911774,248228,0.02582303366260051
Düzce,261644,64611,173270,6794,16969,0.6622357095901301,0.025966580544556726,0.24694241029796213,0.06485529956735106,197033,0.03448153355021748
Adana,1516660,451635,942950,47839,74236,0.6217280075956377,0.03154233644983055,0.29778262761594554,0.04894702833858611,1065025,0.04491819440858196
Adıyaman,402254,137626,243035,4724,16869,0.6041829291939919,0.01174382355427168,0.3421370576799734,0.041936189571763115,264628,0.017851474522726243
Afyonkarahisar,523304,111492,363541,11810,36461,0.6947032699922033,0.022568143946921866,0.21305398009569962,0.06967460596517512,411812,0.02867813468281643
Ağrı,320705,118562,188908,1140,12095,0.5890397717528569,0.0035546686206950314,0.3696917728130213,0.03771378681342667,202143,0.005639571986168207
Amasya,264915,67632,172987,4627,19669,0.6529905818847554,0.017465979653851237,0.2552969820508465,0.07424645641054678,197283,0.023453617392274043
Ankara,3694328,967312,2405655,141962,179399,0.6511752611029665,0.038427015684584585,0.26183706481936636,0.04856065839308259,2727016,0.0520576336919182
Antalya,1491471,361187,1001037,65105,64142,0.6711742970530437,0.04365153596684079,0.24216830230021233,0.04300586467990326,1130284,0.05760056764494587
Artvin,131986,34076,85068,2062,10780,0.6445229039443577,0.015622869092176443,0.25817889776188385,0.08167532920158199,97910,0.02106015728730467
Aydın,780388,184769,512770,28965,53884,0.6570705854011082,0.03711615247799813,0.23676555764568394,0.06904770447520976,595619,0.04863008063879762
Balıkesir,935206,201885,630417,31005,71899,0.6740942637237144,0.03315312348295456,0.21587222494295374,0.07688038785037735,733321,0.042280256531587124
Bilecik,184672,62918,106357,3570,11827,0.575923800034656,0.01933157165136025,0.3407013515855138,0.06404327672846993,121754,0.02932141859815694
Bingöl,175779,67453,99687,1190,7449,0.5671155257453963,0.006769864432042508,0.3837375340626582,0.04237707575990306,108326,0.010985359008917527
Bitlis,200199,74987,117059,650,7503,0.5847132103556961,0.003246769464382939,0.37456231050105143,0.03747770967886953,125212,0.005191195732038463
Bolu,217183,49244,146863,4983,16093,0.6762177518498225,0.022943784734532627,0.2267396619440748,0.07409880147157005,167939,0.029671487861664056
Burdur,208676,47585,139758,5536,15797,0.6697368168835899,0.026529164829688128,0.22803293143437672,0.07570108685234526,161091,0.0343656690938662
Bursa,1999865,485195,1343625,54333,116712,0.6718578504049023,0.027168333862535723,0.24261387643665946,0.058359939295902476,1514670,0.03587117986095981
Çanakkale,407745,98742,266259,11153,31591,0.6530037155575176,0.027352879863640267,0.24216605966964647,0.0774773449091957,309003,0.03609350071034909
Çankırı,141779,29836,97574,2888,11481,0.6882119354770453,0.020369730354989103,0.21044019213000514,0.08097814203796048,111943,0.025798844054563484
Çorum,412281,86033,286061,8940,31247,0.693849583172642,0.021684239632677713,0.2086756362771993,0.07579054091748104,326248,0.02740246683504573
Denizli,722159,156141,496033,24826,45159,0.6868750510621622,0.034377470889374775,0.21621415782396952,0.0625333202244935,566018,0.04386079594641867
Diyarbakır,963369,378459,544258,7506,33146,0.5649527854851049,0.007791407030950757,0.39284946889509625,0.0344063385888481,584910,0.012832743498999846
Edirne,323268,74432,213719,9218,25899,0.6611201851095685,0.028515040152443175,0.23024858631228579,0.08011618842570252,248836,0.03704447909466476
Elazığ,410869,129354,252202,6702,22611,0.6138258179614426,0.016311768471215887,0.31483027436968963,0.055032139197651805,281515,0.02380690194128199
Erzincan,175645,57481,103727,3195,11242,0.5905491189615417,0.01819009934811694,0.3272566825130234,0.06400409917731789,118164,0.027038691987407333
Erzurum,534042,172973,326271,4769,30029,0.6109463300639275,0.008930009250208785,0.3238940008463754,0.05622965983948828,361069,0.013208001794670824
Eskişehir,618559,161505,393394,21434,42226,0.6359846029238925,0.03465150454524144,0.2610987795828692,0.06826511294799688,457054,0.04689599040813558
Gaziantep,1103256,309619,727582,21785,44270,0.6594861029534397,0.01974609700740354,0.2806411204652411,0.040126679573915754,793637,0.02744957707364954
Giresun,331686,83809,212487,7717,27673,0.6406269785278849,0.02326598047550997,0.2526757234251672,0.08343131757143804,247877,0.0311323761381653
Gümüşhane,98609,28353,61916,1418,6922,0.6278940056181485,0.01438002616394041,0.28752953584358426,0.07019643237432689,70256,0.020183329537690732
Hakkari,152782,69578,78158,383,4663,0.5115654985534945,0.002506839810972497,0.4554070505687843,0.0305206110667487,83204,0.004603144079611557
Hatay,1042766,322761,652778,21904,45323,0.6260062180776895,0.0210056714545737,0.30952390085599263,0.04346420961174415,720005,0.030422010958257233
Isparta,361942,111773,221137,7746,21286,0.6109735814025452,0.02140121897983655,0.30881467196401635,0.05881052765360196,250169,0.030963068965379405
Mersin,1225329,342934,777635,43171,61589,0.6346336371700988,0.03523217029875242,0.2798709571062139,0.050263235424934855,882395,0.04892480125114036
İstanbul,10042447,2872256,6338961,384049,447181,0.6312167741587285,0.03824257175566871,0.2860115667028166,0.044529087382786284,7170191,0.0535618925632525
İzmir,3157613,833011,1981002,158367,185233,0.6273732721520972,0.05015402457489249,0.26381035294698874,0.05866235032602159,2324602,0.06812650079454462
Kars,205577,65811,127210,1752,10804,0.618794904099194,0.008522354154404433,0.3201282244609076,0.052554517285494,139766,0.01253523746833994
Kastamonu,291887,63433,194881,6457,27116,0.6676590598416511,0.02212157444490505,0.21732040138820846,0.09289896432523545,228454,0.028263895576352352
Kayseri,900605,219013,614489,19537,47566,0.6823068936992355,0.02169319512994043,0.2431843038846109,0.05281560728621316,681592,0.02866377539642484
Kırklareli,273941,64287,180254,7944,21456,0.6580030006461245,0.028998945028309017,0.2346746197173844,0.07832343460818206,209654,0.03789100136415237
Kırşehir,171737,41524,113647,4769,11797,0.661750234369996,0.027769205238242195,0.24178831585505745,0.06869224453670437,130213,0.036624607374071715
Kocaeli,1172418,305808,780870,29674,56066,0.6660337865846482,0.0253100856520456,0.26083529935569055,0.047820828407615715,866610,0.03424146963455303
Konya,1469520,349241,1005385,33394,81500,0.6841587729326583,0.02272442702379008,0.23765651369154553,0.055460286352006095,1120279,0.029808645881963334
Kütahya,476942,116072,316988,9917,33965,0.6646258874244667,0.02079288466941473,0.24336711801434976,0.07121410989176881,360870,0.02748081026408402
Malatya,545649,161244,344755,9599,30051,0.6318255875113855,0.017591895156043535,0.2955086511658594,0.05507386616671157,384405,0.024971059169365643
Manisa,1087805,279146,709418,28851,70390,0.6521554874265149,0.02652221675759902,0.25661400710605303,0.0647082887098331,808659,0.03567758474214718
Kahramanmaraş,717332,189242,484007,13036,31047,0.6747322021044648,0.01817289623214913,0.26381368738603606,0.04328121427734996,528090,0.024685186237194418
Mardin,455015,184251,251050,2856,16858,0.5517400525257409,0.006276716152214762,0.4049339032779139,0.037049328044130414,270764,0.0105479310395769
Muğla,642332,144702,434284,28022,35324,0.676105191707715,0.04362541489447824,0.22527602548214942,0.05499336791565732,497630,0.05631091373108534
Muş,241719,92451,139556,918,8794,0.5773480777266164,0.0037977982698918994,0.3824730368733943,0.03638108713009734,149268,0.006150012058847174
Nevşehir,211475,42559,148392,6117,14407,0.701699964534815,0.028925404894195532,0.2012483745123537,0.06812625605863577,168916,0.03621326576523242
Niğde,243362,59460,163879,5059,14964,0.67339601088091,0.02078796196612454,0.24432738060995554,0.06148864654301,183902,0.027509216865504452
Ordu,551017,128787,373709,10206,38315,0.6782168245262851,0.01852211456270859,0.23372600119415554,0.06953505971685084,422230,0.02417165999573692
Rize,248598,71440,155073,3764,18321,0.6237902155286849,0.015140910224539216,0.28737157981962846,0.07369729442714744,177158,0.02124657085765249
Sakarya,662473,170647,434744,16116,40966,0.6562441035332761,0.02432702917703816,0.2575908754017145,0.06183799188797128,491826,0.03276768613290066
Samsun,955566,246801,626275,21811,60679,0.65539690612684,0.02282521563136403,0.2582772932481901,0.06350058499360588,708765,0.030773246421592487
Siirt,175872,65899,102414,706,6853,0.5823212336244541,0.004014283114992722,0.3746986444687045,0.03896583879184862,109973,0.006419757576859774
Sinop,162089,36732,107007,4011,14339,0.6601743486603039,0.024745664418930342,0.22661624169437777,0.08846374522638797,125357,0.031996617659963145
Sivas,484208,140032,304749,8289,31138,0.6293762184846182,0.01711867627135446,0.28919803059842053,0.06430707464560685,344176,0.024083608386406954
Tekirdağ,622291,145506,423699,18050,35036,0.680869561025308,0.029005722403184362,0.2338230827699581,0.056301633801549435,476785,0.03785773461832902
Tokat,469424,117851,309745,7980,33848,0.6598405705715942,0.016999556903779953,0.2510544837929036,0.07210538873172229,351573,0.022697988753402565
Trabzon,591806,174464,369240,9445,38657,0.6239206767082456,0.01595962190312366,0.2947993092330933,0.06532039215553746,417342,0.02263131915790886
Tunceli,63308,21956,35598,1364,4390,0.5622986036519871,0.02154546028937891,0.346812409174196,0.06934352688443798,41352,0.032985103501644415
Şanlıurfa,960785,367641,554760,7237,31147,0.5774028528755133,0.007532382374828916,0.38264648178312527,0.032418282966532576,593144,0.012201084390974198
Uşak,265453,53732,184270,9678,17773,0.6941718496306314,0.03645843143607343,0.20241624694390345,0.06695347198939172,211721,0.04571110092999749
Van,614070,226996,363769,2147,21158,0.5923901183904116,0.003496344065008875,0.3696581822919211,0.03445535525265849,387074,0.0055467430000465025
